# Time-averaged data for fix myavt
# TimeStep v_Fx v_Fy
88500 -33.6779 -16.3158
88510 -73.309 4.76421
88520 -50.3474 47.5003
88530 -3.01603 68.1711
88540 -42.4207 28.2044
88550 -33.6471 -35.3587
88560 24.1689 -34.2759
88570 35.8027 -10.5916
88580 -0.717183 -20.4078
88590 5.60951 5.84584
88600 34.1367 -23.5089
88610 80.0673 -8.08468
88620 34.2004 -17.4241
88630 11.6096 23.698
88640 48.4882 23.0366
88650 40.1773 25.1172
88660 9.79667 27.4775
88670 41.7535 47.558
88680 83.9818 38.9492
88690 90.1821 9.19065
88700 118.957 -14.4839
88710 155.018 16.4188
88720 187.49 -17.532
88730 221.84 -38.9296
88740 162.317 -58.7013
88750 94.1985 -58.9625
88760 104.948 -45.7268
88770 161.531 -42.2696
88780 129.661 -11.5915
88790 68.8666 -23.3917
88800 70.1139 -18.174
88810 90.5328 35.8506
88820 -16.3896 82.9211
88830 -0.465976 27.5009
88840 32.8649 19.7832
88850 25.6201 3.65709
88860 12.2661 45.799
88870 31.8222 12.4038
88880 49.6972 -54.0207
88890 90.5603 -7.4639
88900 158.458 -3.88755
88910 151.711 -9.33505
88920 127.245 -49.7802
88930 80.1218 -23.7797
88940 38.3159 36.0744
88950 8.08512 -4.70399
88960 -5.59386 -82.1912
88970 -17.4554 -83.154
88980 -38.925 6.91346
88990 -34.8005 27.3808
89000 -2.31121 6.83366
89010 -0.160683 25.3727
89020 -33.9856 2.06684
89030 -31.4106 13.2524
89040 39.6608 49.8236
89050 93.0263 30.6512
89060 61.5793 24.488
89070 -9.18995 18.6582
89080 -20.6512 -4.95539
89090 -18.9932 -17.0738
89100 0.0379226 24.1711
89110 -32.2349 20.3273
89120 -6.72073 21.7455
89130 -5.85113 32.3318
89140 -11.1933 57.2421
89150 15.4088 27.0633
89160 58.15 12.1366
89170 17.8215 -25.4574
89180 8.92167 4.93694
89190 15.0467 -26.0639
89200 5.35526 -18.6853
89210 34.3062 -40.4776
89220 2.10317 38.1866
89230 -28.4118 51.7182
89240 -43.1938 79.4989
89250 -16.5306 94.5989
89260 -19.4889 85.7569
89270 -30.0154 14.855
89280 -41.3776 37.7298
89290 32.431 65.3653
89300 -15.5421 62.5921
89310 -48.8522 -2.86049
89320 -67.9676 -5.09572
89330 -52.3508 36.1778
89340 -33.113 20.465
89350 -63.3785 -11.2914
89360 -42.0903 46.9433
89370 -21.2596 42.7151
89380 -47.1361 27.7008
89390 -36.4447 34.9079
89400 -25.2832 79.754
89410 -68.4495 86.2561
89420 -76.9374 26.7991
89430 -52.4391 29.9278
89440 0.0872737 -16.421
89450 4.82551 -70.2059
89460 -53.3759 -86.8892
89470 -56.5249 -76.0026
89480 -35.4383 -92.0601
89490 -38.7929 -61.7355
89500 -55.3597 -24.7549
89510 -58.8651 0.812939
89520 -59.639 -35.0756
89530 -2.93275 -9.65503
89540 -53.0812 -12.0306
89550 -36.9652 1.92922
89560 -42.963 3.6507
89570 -57.6162 -6.75804
89580 -88.3077 7.73912
89590 -77.7027 2.18041
89600 -75.5802 29.2937
89610 -48.3458 35.5393
89620 -50.5289 -37.0053
89630 -64.0944 -44.3776
89640 -61.9822 4.70279
89650 -65.6891 36.568
89660 -25.4592 0.240167
89670 -63.6977 -35.1765
89680 -50.0167 -39.0711
89690 -41.9641 -67.0888
89700 -61.1521 -96.9282
89710 -77.3635 -94.7938
89720 -26.6231 -95.5688
89730 -39.7322 -95.6626
89740 -77.962 -124.616
89750 -118.548 -95.8743
89760 -35.3385 4.68996
89770 -76.8516 -25.6468
89780 -97.6885 -44.4005
89790 -53.9946 3.50781
89800 -0.138758 23.7279
89810 9.85048 48.6836
89820 12.004 -21.037
89830 -39.9368 -11.3374
89840 27.6573 46.3475
89850 45.6306 46.0312
89860 -17.6372 24.5188
89870 -59.2163 31.2232
89880 15.1025 43.7842
89890 -36.74 33.7428
89900 -14.382 -27.5718
89910 61.9826 -13.8884
89920 125.218 -27.3572
89930 49.0626 -48.316
89940 88.8716 -54.1811
89950 96.5358 -8.00868
89960 82.6234 3.7105
89970 46.9271 24.5001
89980 87.2835 36.034
89990 70.5571 -28.4249
90000 83.2767 -27.5547
90010 57.0564 -31.7237
90020 104.885 -41.6865
90030 104.935 -68.0626
90040 50.4079 -28.4312
90050 79.7872 -8.01304
90060 75.6893 -8.96782
90070 92.7794 -17.0357
90080 84.2397 37.8591
90090 65.9894 35.3311
90100 83.5704 9.53745
90110 60.3201 23.5365
90120 65.3447 30.5006
90130 78.8113 20.8378
90140 82.5645 2.64294
90150 94.6596 17.7766
90160 121.653 -14.0143
90170 124.424 18.8107
90180 133.82 70.2592
90190 131.627 40.2871
90200 77.2561 64.5253
90210 68.593 67.4894
90220 87.4299 50.4293
90230 39.9583 86.6033
90240 26.6703 113.643
90250 13.067 52.6441
90260 9.91208 20.8259
90270 36.7835 1.86153
90280 46.6484 -33.7029
90290 28.1761 -48.1266
90300 62.5664 -78.0636
90310 53.9286 -27.9954
90320 31.2797 -9.32381
90330 44.938 29.639
90340 28.3604 22.0454
90350 41.4495 27.6273
90360 48.9779 33.9867
90370 -1.19603 8.4302
90380 -37.1214 30.1324
90390 -21.1175 49.0187
90400 13.0715 66.7765
90410 -44.4644 11.843
90420 -91.7024 -1.32809
90430 -88.8861 -14.2844
90440 -86.1172 -6.7888
90450 -67.9419 -30.2338
90460 -92.2599 -32.4511
90470 -64.8155 -15.4567
90480 -77.3539 23.7049
90490 -36.8041 19.5442
90500 16.9158 20.9287
90510 -6.38713 16.9674
90520 -32.7024 4.03111
90530 -16.1624 -48.6887
90540 -4.92071 -7.39563
90550 -48.5481 20.8884
90560 -58.2074 14.844
90570 -24.5557 -16.2237
90580 -7.38924 -46.9107
90590 -0.905758 -35.4828
90600 -22.8123 -15.7219
90610 -31.7825 -4.9483
90620 -50.8195 6.90105
90630 -56.8791 -13.6643
90640 -30.8426 -15.1872
90650 -92.9714 -3.77975
90660 -69.0461 1.60864
90670 -82.0571 3.55158
90680 -104.611 -2.57197
90690 -99.6682 -21.0731
90700 -73.4067 -24.104
90710 -95.0883 -10.2
90720 -81.1802 4.57271
90730 -115.732 21.7222
90740 -109.769 -4.28661
90750 -88.2821 -8.3618
90760 -82.6713 -1.81079
90770 -65.3475 -22.1916
90780 -55.71 -20.0228
90790 -57.0244 11.8641
90800 23.4234 53.7625
90810 -3.24362 80.331
90820 -10.0562 47.1709
90830 14.9545 8.44082
90840 39.0073 -17.4362
90850 28.6136 -26.2173
90860 4.06474 -48.6432
90870 48.1753 -1.63748
90880 89.8693 -14.6575
90890 47.849 -60.7279
90900 36.3686 -21.3647
90910 22.9967 2.35148
90920 -45.8759 -3.67981
90930 -30.3241 -3.2986
90940 33.799 52.9372
90950 19.9437 83.4341
90960 -8.56065 49.7126
90970 39.9642 29.4068
90980 58.9007 -13.6023
90990 19.7162 39.7012
91000 -21.795 50.599
91010 -24.8937 31.5567
91020 38.9887 15.9041
91030 13.3597 29.7615
91040 48.5988 80.1479
91050 58.21 88.5099
91060 44.4912 70.5947
91070 -0.623846 45.9159
91080 29.6694 -8.45043
91090 19.0483 -15.7678
91100 28.7629 -50.0791
91110 24.0393 -58.7529
91120 45.3977 -54.1748
91130 3.46256 -80.4502
91140 -0.452621 -72.94
91150 1.18973 -89.2238
91160 2.54732 -65.6749
91170 -38.1126 -25.9881
91180 -57.3659 -16.9109
91190 13.7583 -56.6963
91200 55.7718 -59.5362
91210 44.82 -4.72666
91220 39.0856 29.0601
91230 33.8298 31.4119
91240 41.3723 -4.83055
91250 -11.5644 17.0971
91260 -36.2903 17.6389
91270 -3.43417 -37.844
91280 5.87547 -56.762
91290 -22.001 11.4873
91300 -48.211 0.731575
91310 -21.4699 -34.5445
91320 -8.33768 -43.3834
91330 -11.6671 -19.5592
91340 24.3229 -7.02802
91350 88.209 -87.3095
91360 70.3002 -59.5425
91370 80.7645 -47.7769
91380 15.7283 -89.6169
91390 15.3883 -113.141
91400 -24.8644 -102.828
91410 -37.7963 -80.376
91420 -34.1126 -94.9999
91430 -6.05215 -78.7769
91440 -27.3524 -46.2384
91450 -10.5263 -6.13497
91460 -32.7205 4.07023
91470 -14.6009 12.9088
91480 7.82158 46.0128
91490 19.8771 39.6606
91500 29.114 50.2848
91510 51.0419 81.6966
91520 44.1308 33.9411
91530 35.395 60.4012
91540 21.499 68.0498
91550 58.0319 68.5046
91560 11.6055 65.4111
91570 47.7549 67.3891
91580 54.4765 89.5287
91590 5.84324 64.7685
91600 -31.7948 50.4823
91610 -17.5129 65.8433
91620 -85.9439 87.7333
91630 -78.2037 108.299
91640 -42.0904 52.3281
91650 -57.1656 17.0428
91660 -67.254 2.91839
91670 -56.2286 -10.8123
91680 -6.99461 25.3382
91690 36.9329 19.26
91700 -10.7886 58.2943
91710 -0.215523 32.8182
91720 -3.07356 26.9002
91730 33.7731 32.1178
91740 52.1864 26.3996
91750 37.2105 32.0198
91760 57.3949 -26.1538
91770 10.831 -7.61992
91780 -21.056 -20.5614
91790 -2.81558 -5.19833
91800 31.0668 -0.0408585
91810 17.7154 20.2268
91820 -9.76275 -4.51498
91830 -9.88197 -19.5182
91840 -26.0519 -10.676
91850 -31.632 29.0489
91860 -46.6247 -25.1254
91870 -32.5237 -70.5156
91880 -28.3616 -27.1639
91890 -19.2741 18.9979
91900 -70.5316 34.702
91910 -51.3625 36.6519
91920 -18.9329 25.6159
91930 -7.78528 16.5278
91940 7.74962 -6.04855
91950 -24.1447 15.8694
91960 16.9064 -39.4648
91970 23.1091 -52.5405
91980 18.0958 22.4805
91990 -44.9893 -0.48438
92000 -21.3554 -24.5941
92010 -5.49483 -2.79698
92020 -26.4915 -7.43407
92030 -8.59502 -40.1353
92040 -1.59082 -25.1807
92050 0.166182 -40.1088
92060 -39.972 -46.7594
92070 -9.72188 -50.3826
92080 4.42891 -72.0851
92090 -48.7968 -27.1257
92100 -61.8768 2.17593
92110 -59.2657 -39.3092
92120 -44.8961 -26.2988
92130 -19.1911 23.2958
92140 15.0724 42.14
92150 3.30897 -4.44453
92160 30.6058 -27.8475
92170 90.2597 8.62702
92180 35.5408 -24.5702
92190 12.9211 -99.4471
92200 56.112 -42.7684
92210 19.124 0.0846326
92220 -5.709 -14.9403
92230 3.98846 -2.41766
92240 18.9498 45.9311
92250 36.4426 33.883
92260 -37.3122 23.3876
92270 33.5256 16.0746
92280 73.9572 16.2696
92290 35.6294 36.099
92300 24.3584 4.59691
92310 27.6772 -3.9224
92320 4.05639 -18.2587
92330 8.25377 -29.3153
92340 -40.7586 -30.8117
92350 -32.1193 -52.9998
92360 -41.628 -52.2139
92370 -36.3684 -11.6337
92380 -14.041 -9.34632
92390 -23.1026 -5.63601
92400 -58.378 -22.8116
92410 -13.1129 -0.923677
92420 14.5724 17.7648
92430 -10.154 0.449014
92440 -39.7684 -42.5411
92450 -12.1166 -14.5671
92460 -3.20695 -10.902
92470 -34.5142 -20.5703
92480 -19.3952 -52.7876
92490 -17.8158 -40.2521
92500 -61.9715 -0.249531
92510 -29.4812 34.3886
92520 30.4894 59.4188
92530 34.6115 -2.16393
92540 -23.4006 -35.4418
92550 44.3472 -2.29632
92560 73.3333 23.3508
92570 -16.2632 2.49
92580 -8.95906 -22.8927
92590 34.9253 -19.4944
92600 2.14626 4.10506
92610 2.74966 18.0938
92620 50.279 -20.1149
92630 42.8803 -87.2292
92640 28.7892 -63.244
92650 43.6929 -38.895
92660 124.585 -25.3515
92670 96.7751 2.16736
92680 33.7441 -25.9227
92690 83.5725 -8.68977
92700 75.8844 -0.800415
92710 63.0049 -1.31361
92720 73.2253 -9.95361
92730 120.984 -1.85994
92740 58.2351 18.2436
92750 68.9486 69.9326
92760 105.607 77.0966
92770 48.644 75.3434
92780 33.3383 64.027
92790 24.3043 78.7573
92800 8.54277 53.3756
92810 -11.7732 74.2955
92820 -23.0205 72.7925
92830 -82.908 67.6629
92840 -67.1141 24.5511
92850 -65.5986 4.38904
92860 -57.9347 -51.5951
92870 -53.3556 -9.80552
92880 -61.3067 5.10162
92890 -11.9702 -26.3104
92900 -31.22 12.8048
92910 -55.9128 69.2078
92920 -42.6624 39.5598
92930 -5.32112 22.283
92940 -38.9873 93.904
92950 -58.9373 100.942
92960 -42.0661 43.0895
92970 -46.6927 19.6927
92980 -65.8529 40.4787
92990 -114.899 53.5787
93000 -51.2916 6.2436
93010 -23.5029 9.07647
93020 -34.7473 30.9291
93030 27.402 25.5494
93040 51.6601 -8.06886
93050 63.9099 45.1792
93060 55.0048 13.067
93070 38.9465 -48.9131
93080 25.661 -26.7729
93090 -58.3182 16.8616
93100 -59.5026 -21.0583
93110 -57.8185 -27.4993
93120 -41.3806 -40.269
93130 -30.331 -50.1491
93140 -4.01599 -51.3596
93150 -9.63213 -26.8089
93160 11.7973 -13.1223
93170 24.7221 -34.2477
93180 1.9036 -53.6064
93190 -21.4425 -71.4265
93200 -17.867 -56.8154
93210 -40.4477 -68.3218
93220 -96.596 -33.8651
93230 -96.8101 -32.7114
93240 -63.8692 -42.5924
93250 -32.8461 -4.16173
93260 -38.5664 14.5273
93270 -15.1782 20.5569
93280 11.0191 26.2168
93290 57.2677 29.7952
93300 46.8361 20.14
93310 33.5872 5.33887
93320 33.1737 -30.1905
93330 11.6965 -3.83282
93340 4.5918 -27.8063
93350 -3.20737 -81.8904
93360 -46.2693 -110.604
93370 15.755 -110.112
93380 38.8938 -152.456
93390 75.4514 -153.328
93400 99.8581 -130.331
93410 115.378 -137.344
93420 102.705 -88.3384
93430 97.9347 -44.6902
93440 8.58037 -6.07232
93450 20.9474 19.0305
93460 23.2208 82.5587
93470 -42.837 98.4636
93480 -35.2073 69.3145
93490 52.6086 61.3605
93500 70.8906 61.5906
93510 99.2201 87.2553
93520 53.2102 63.2163
93530 90.6215 41.6205
93540 71.0101 25.5636
93550 29.5621 14.0205
93560 -1.31378 25.7489
93570 -1.87124 50.9849
93580 15.6763 86.4505
93590 -14.1382 73.1246
93600 -63.8726 62.4516
93610 -60.2915 83.1897
93620 -18.4171 87.8438
93630 1.79057 54.7476
93640 -15.9541 24.9345
93650 -22.7307 25.945
93660 -29.4005 29.3825
93670 -61.7248 1.82021
93680 -57.0987 -11.1608
93690 -97.258 -25.1744
93700 -126.787 -2.31342
93710 -111.294 18.4188
93720 -82.3954 20.4923
93730 -75.384 7.87366
93740 -40.2961 -3.47705
93750 -35.0931 27.7301
93760 1.32353 23.1555
93770 8.41595 15.2883
93780 7.57916 -1.88928
93790 10.2832 1.45976
93800 -8.30085 17.5937
93810 -9.24247 -18.3743
93820 20.2087 -11.7765
93830 21.1857 -11.1558
93840 22.111 3.33891
93850 -5.27913 -29.0503
93860 54.0316 -27.7668
93870 74.4331 -18.8214
93880 76.2655 14.3327
93890 26.0958 -2.69181
93900 24.024 -34.0109
93910 40.5255 -38.9369
93920 30.0273 -54.3405
93930 77.276 -72.4163
93940 99.181 -50.4368
93950 62.2961 -19.1462
93960 -19.2949 -72.3844
93970 0.815631 -39.5951
93980 16.4405 -7.44859
93990 -12.2878 37.518
94000 -17.9671 61.0626
94010 -33.5436 27.4061
94020 -131.041 35.3832
94030 -103.464 75.1504
94040 -82.4405 26.5079
94050 -81.5402 -34.8024
94060 -87.3252 -101.971
94070 -80.4122 -69.8359
94080 -29.9151 -40.4318
94090 -16.6927 -65.769
94100 -14.2071 -74.3899
94110 10.9906 -44.7213
94120 -23.6366 -47.1291
94130 -65.1484 -11.5402
94140 -43.4798 25.3993
94150 -25.338 78.3261
94160 -17.7199 70.0907
94170 -45.5017 74.4913
94180 76.3101 32.4668
94190 28.4544 15.3776
94200 18.2398 -32.8694
94210 -24.2587 -2.70592
94220 -14.6478 32.1105
94230 -35.7135 21.7666
94240 -21.1392 20.8635
94250 -3.66715 55.2998
94260 23.0208 7.72509
94270 -4.87521 20.6532
94280 41.6252 45.7834
94290 80.9411 19.2741
94300 32.2816 -6.28804
94310 28.4775 14.205
94320 54.0887 17.8436
94330 -25.3076 -16.2902
94340 -67.8188 12.2146
94350 -12.8049 -7.10877
94360 -28.0932 4.10901
94370 -26.0611 33.1385
94380 15.5779 32.1998
94390 25.6741 8.09838
94400 63.5929 51.4362
94410 44.4637 92.7816
94420 52.7562 106.588
94430 79.866 93.6709
94440 78.6886 38.9452
94450 59.582 69.9915
94460 63.606 41.5849
94470 61.8256 -6.05413
94480 -11.3334 -16.1903
94490 24.947 9.26745
94500 66.0558 -16.8478
94510 15.9112 -8.10376
94520 3.46013 46.0898
94530 26.246 78.1186
94540 -53.0742 31.2139
94550 -58.1791 10.2003
94560 -27.188 43.6194
94570 -41.8839 23.1924
94580 -85.4629 20.4873
94590 -93.9993 -4.84165
94600 -36.9262 17.2681
94610 -20.255 -1.97183
94620 4.74788 -15.7436
94630 42.3099 2.61172
94640 48.7032 25.8669
94650 35.3924 13.6185
94660 85.4835 8.4513
94670 116.979 24.4577
94680 128.006 4.70101
94690 116.979 -23.9895
94700 104.538 -56.965
94710 115.042 -35.6709
94720 107.576 -63.5529
94730 56.6994 -75.0356
94740 89.0201 -45.9768
94750 23.2618 -18.4235
94760 5.72754 -47.3605
94770 -40.7842 -11.4367
94780 -31.446 10.7858
94790 -7.32037 -23.3234
94800 24.9753 3.4943
94810 -1.30243 49.6383
94820 -35.7227 23.6879
94830 -37.6592 42.5127
94840 27.798 22.7518
94850 -48.6957 31.4031
94860 -51.1825 41.4991
94870 25.3604 -5.38229
94880 13.7578 -65.1464
94890 -73.0003 -60.8381
94900 -60.5747 -36.1601
94910 -30.7338 -47.648
94920 -29.6247 -58.0512
94930 -33.4723 -23.1473
94940 -22.2289 22.5668
94950 -27.6887 -14.409
94960 -60.8542 -88.2517
94970 -122.779 -60.9149
94980 -121.089 -61.1909
94990 -105.914 -75.8682
95000 -67.9909 -99.9022
95010 -65.6301 -71.683
95020 -112.454 -96.4434
95030 -120.834 -141.72
95040 -49.3108 -167.534
95050 -16.1052 -158.99
95060 14.2917 -125.338
95070 -43.4014 -126.237
95080 -31.6839 -137.163
95090 0.33756 -70.4261
95100 35.4083 -73.5954
95110 69.8971 -114.093
95120 33.916 -86.4343
95130 -23.2664 -90.9733
95140 -10.0262 -114.473
95150 -17.3061 -50.628
95160 2.92583 -37.854
95170 40.9941 -17.9557
95180 28.9661 -46.869
95190 -16.2441 -47.3504
95200 22.492 -42.6902
95210 12.899 -14.5382
95220 -19.6144 -8.01653
95230 -2.28826 -20.7185
95240 37.2745 10.8507
95250 4.83823 56.0022
95260 0.553237 57.8605
95270 48.6756 45.0904
95280 36.1489 15.6891
95290 11.949 19.1832
95300 17.1543 40.7474
95310 26.9723 67.0126
95320 30.8451 65.3007
95330 2.95722 50.5565
95340 -9.74055 88.5076
95350 -14.2588 67.2737
95360 40.5372 77.1144
95370 38.3841 105.243
95380 43.1035 126.49
95390 66.9973 99.9391
95400 -1.09243 98.8945
95410 -40.7727 90.7282
95420 -23.4483 76.8993
95430 7.73639 97.1259
95440 -36.5857 103.687
95450 -52.013 96.846
95460 -68.7361 148.799
95470 -36.1496 155.539
95480 -31.908 167.488
95490 -1.27093 132.141
95500 -19.5067 122.717
95510 -5.51037 105.489
95520 60.7462 86.1301
95530 -4.45323 95.8136
95540 -48.5161 112.865
95550 -1.41459 77.1327
95560 5.66915 69.5172
95570 -8.08857 104.809
95580 -57.7761 66.9577
95590 -71.927 58.993
95600 -27.5677 13.7055
95610 -25.8503 30.4611
95620 -1.63086 28.2802
95630 12.4368 13.5516
95640 57.0701 31.4507
95650 41.3262 56.1452
95660 56.5936 35.3895
95670 56.3633 39.7363
95680 50.8546 51.9327
95690 14.2352 38.0757
95700 -43.5385 -10.42
95710 -61.3031 26.7272
95720 -70.1987 12.9869
95730 -44.7104 -14.3791
95740 -17.4533 3.77815
95750 25.2615 30.8969
95760 67.0359 1.97336
95770 68.5127 -25.3514
95780 53.7584 -58.808
95790 67.8975 -87.8594
95800 64.0653 -89.3742
95810 62.2319 -97.9392
95820 16.1157 -53.4187
95830 -2.92884 -42.5028
95840 35.101 -50.5829
95850 34.7327 -22.1895
95860 7.58252 -37.7647
95870 25.773 -30.5428
95880 24.8947 -5.56586
95890 -0.494773 -64.3143
95900 1.41128 -128.094
95910 19.6107 -120.955
95920 11.9253 -150.806
95930 39.1144 -157.683
95940 58.8142 -91.3744
95950 51.608 -56.1671
95960 21.2801 -78.5635
95970 33.6815 -115.626
95980 45.6719 -94.2982
95990 3.28786 -128.852
96000 -31.1249 -126.497
96010 -17.0919 -109.619
96020 -59.6624 -106.213
96030 -49.5739 -140.024
96040 11.0827 -105.412
96050 23.932 -85.9782
96060 44.0347 -83.3841
96070 50.2888 -90.5953
96080 26.1616 -108.487
96090 64.7228 -61.7107
96100 29.8566 -90.9121
96110 -31.8302 -101.014
96120 -19.3271 -20.9069
96130 -2.96668 -29.4157
96140 -52.3768 -4.41022
96150 -92.7112 -29.2115
96160 -49.9131 5.097
96170 -35.5946 -21.2452
96180 -58.3693 -12.1992
96190 -74.7342 9.76951
96200 -39.2916 -31.9502
96210 -50.3994 -73.2024
96220 -29.402 -36.4421
96230 -0.730174 28.3172
96240 21.319 14.5855
96250 24.5276 14.142
96260 27.2448 82.4785
96270 8.12244 112.928
96280 8.89891 119.613
96290 69.7583 90.2282
96300 58.5094 72.0135
96310 42.9131 34.6718
96320 -16.3204 21.9753
96330 -20.3687 10.8901
96340 30.333 21.1304
96350 17.1064 -29.3482
96360 -6.29779 23.8017
96370 -38.4314 68.8728
96380 -49.9175 68.7684
96390 -20.3995 57.9513
96400 -19.9397 55.9999
96410 -16.1946 64.8204
96420 -52.5703 57.8722
96430 -53.5169 27.4966
96440 -23.4562 73.8704
96450 -46.6923 77.7601
96460 -23.0577 37.9369
96470 0.486982 46.2294
96480 4.81719 86.335
96490 -65.5279 105.456
96500 -93.1641 104.197
96510 -64.6327 107.4
96520 -55.8637 134.652
96530 -26.2244 82.5261
96540 -56.2677 61.6127
96550 -72.8142 56.6907
96560 -50.0103 41.5624
96570 11.288 61.5052
96580 2.52254 16.8894
96590 14.0299 -20.751
96600 51.0082 20.3106
96610 85.9782 43.1209
96620 90.2492 -28.4827
96630 48.929 -55.098
96640 23.1888 -21.7285
96650 3.13597 -2.51614
96660 -9.33887 -0.896376
96670 -33.3477 -25.1127
96680 -32.2214 -31.76
96690 -11.9364 4.54575
96700 49.9591 6.16548
96710 99.0366 11.3082
96720 68.0218 -11.4359
96730 45.6626 37.7349
96740 128.637 73.5813
96750 115.789 71.0919
96760 24.0853 56.1344
96770 12.675 82.1902
96780 46.7642 81.0353
96790 56.1173 20.3878
96800 16.411 9.52216
96810 38.1337 -6.51958
96820 28.8521 -1.59934
96830 16.4052 11.2425
96840 5.20798 17.1288
96850 1.86836 27.9628
96860 -45.0899 17.2253
96870 -63.0371 -37.346
96880 -71.7969 -32.1937
96890 -113.867 4.39828
96900 -71.0521 -56.2864
96910 -31.452 -88.4083
96920 -53.0583 -43.5856
96930 -60.0789 -17.3322
96940 -36.7205 -30.9768
96950 -16.8573 -8.63441
96960 -16.5143 3.09663
96970 -61.8691 -5.90959
96980 -73.1115 -25.3782
96990 -113.075 -39.5806
97000 -125.237 -29.8778
97010 -49.3598 -52.4889
97020 5.52496 -108.584
97030 -8.58468 -132.579
97040 13.3687 -132.528
97050 41.6757 -106.459
97060 16.1182 -69.4831
97070 18.9911 -102.337
97080 -8.44644 -129.388
97090 33.5801 -78.2058
97100 -25.0065 -86.1021
97110 -12.4204 -55.8692
97120 18.149 -21.2866
97130 18.3445 -35.5546
97140 19.3436 -24.8663
97150 30.9737 15.1893
97160 17.773 -14.0362
97170 59.3175 29.1815
97180 82.7751 43.986
97190 70.1491 37.7892
97200 118.354 27.664
97210 84.7913 -30.6721
97220 89.4711 -57.9823
97230 100.855 -37.9586
97240 27.9159 -14.606
97250 32.1905 -23.273
97260 21.9445 -33.6568
97270 -29.5448 -11.8127
97280 -21.6608 51.5221
97290 -14.3568 86.9805
97300 11.4512 14.5364
97310 27.0714 32.441
97320 3.96368 31.828
97330 56.3775 -29.6563
97340 71.2599 -59.4145
97350 47.6171 -61.5605
97360 13.1352 -23.4133
97370 6.76193 -24.0707
97380 31.8891 -41.4638
97390 21.3872 3.70399
97400 -22.2015 71.0908
97410 25.7199 42.8818
97420 34.2253 57.4243
97430 -4.03304 37.4306
97440 1.99536 23.9062
97450 24.5432 -4.19719
97460 -11.2225 -1.04667
97470 -11.1424 1.57615
97480 -31.7018 17.2992
97490 9.12451 34.8723
97500 -13.9131 89.5001
97510 -38.0942 141.075
97520 -61.8272 110.303
97530 -26.8565 140.095
97540 -32.2392 143.12
97550 -33.7439 134.236
97560 -70.6603 107.484
97570 -60.9857 51.0359
97580 -23.9276 -36.4811
97590 -25.2192 19.7498
97600 -10.6313 58.6596
97610 7.50033 13.1367
97620 -42.4178 -22.4611
97630 -66.4189 -11.8199
97640 -33.3773 9.62706
97650 -59.031 -21.8404
97660 -112.887 -36.9638
97670 -6.58615 -60.6852
97680 -20.354 -59.4144
97690 -33.0836 12.6693
97700 -23.1766 41.9387
97710 -58.4962 -5.66895
97720 -54.5583 -16.1143
97730 -45.6139 2.31464
97740 -45.48 54.6588
97750 -54.7619 46.0281
97760 -42.1753 3.15536
97770 -36.8311 1.08825
97780 -60.0899 -13.7488
97790 -55.598 31.6895
97800 -17.706 9.57841
97810 -11.59 -31.247
97820 -63.2367 -25.6008
97830 -79.6632 -42.4958
97840 -81.5734 -45.2819
97850 -59.1394 -8.77393
97860 -6.00796 14.8225
97870 -16.3028 32.8043
97880 -42.7645 23.794
97890 -32.2861 79.9846
97900 -3.74316 57.1143
97910 -49.6103 3.27594
97920 -113.077 4.21283
97930 -97.935 12.2082
97940 -36.4314 -19.5243
97950 10.4585 -57.8186
97960 -39.5773 -37.7708
97970 -15.8254 -6.63857
97980 48.1368 -15.0339
97990 18.9148 -46.503
98000 13.3953 -19.5589
98010 67.9645 -13.0614
98020 84.8605 -36.5963
98030 34.388 -32.1182
98040 -24.5411 -32.0935
98050 11.3401 -47.8225
98060 47.3233 -45.7637
98070 22.3372 -11.9128
98080 59.5735 9.70873
98090 138.585 -15.113
98100 87.5192 -15.4662
98110 117.143 -19.5541
98120 126.745 -37.8643
98130 138.736 -47.7141
98140 147.319 -39.8201
98150 122.981 -92.9459
98160 115.845 -68.0962
98170 93.919 -80.5324
98180 76.7332 -78.5117
98190 18.8659 -26.4821
98200 1.73603 -63.3907
98210 33.4997 -40.675
98220 46.0543 -62.477
98230 12.4689 -40.0502
98240 96.5731 -19.2641
98250 64.5338 -8.27244
98260 107.966 -66.87
98270 82.4367 -91.2077
98280 68.8627 -100.496
98290 95.446 -52.2794
98300 100.146 -36.9835
98310 62.3276 7.75679
98320 79.3645 41.3173
98330 85.3604 26.319
98340 52.1843 16.8619
98350 52.9498 23.132
98360 85.0928 32.8456
98370 39.5358 89.3724
98380 4.86565 89.53
98390 63.1569 85.3488
98400 68.6252 79.6176
98410 52.4022 80.5746
98420 56.0429 47.8592
98430 9.76173 51.9885
98440 -5.21667 25.0299
98450 -8.32361 -4.10961
98460 54.1966 28.8821
98470 27.0698 18.5094
98480 43.8656 6.19396
98490 30.839 -6.78697
98500 -3.00184 -7.38159
98510 -73.911 12.0155
98520 -89.9608 29.0581
98530 -67.1502 4.62075
98540 -121.513 -18.9144
98550 -146.988 -16.3405
98560 -132.048 10.3879
98570 -111.697 64.1494
98580 -55.8531 71.1094
98590 -37.4555 64.6418
98600 -51.6597 51.3207
98610 18.6436 40.9506
98620 17.8698 7.47213
98630 -28.3413 18.0182
98640 -7.89989 0.920249
98650 -48.9948 22.813
98660 -90.161 -25.0801
98670 -109.885 5.4836
98680 -136.974 -8.051
98690 -124.67 -10.2252
